sessao,perfil,rodada,palpite,resultado,acertos_anunciados,premio_disputado_centavos
QA-SIM-083,Curioso,0,"6 8 13","6 8 13",3,200
QA-SIM-083,Curioso,1,"5 4 19","10 4 19",2,5000
QA-SIM-083,Curioso,2,"9 11 18","10 4 19",2,5000
QA-SIM-083,Curioso,3,"6 3 9","10 4 19",2,5000
QA-SIM-083,Curioso,4,"2 16 16","10 4 19",2,5000
QA-SIM-083,Curioso,5,"17 4 5","10 4 19",2,5000
QA-SIM-083,Curioso,6,"14 4 11","10 4 19",2,5000
QA-SIM-083,Curioso,7,"12 2 1","10 4 19",2,5000
QA-SIM-083,Curioso,8,"8 18 9","10 4 19",2,5000
QA-SIM-083,Curioso,9,"11 8 1","10 4 19",2,5000
QA-SIM-083,Curioso,10,"18 10 8","10 4 19",2,5000
QA-SIM-083,Curioso,11,"7 13 15","10 4 19",2,5000
QA-SIM-083,Curioso,12,"12 2 1","10 4 19",2,5000
QA-SIM-083,Curioso,13,"6 11 10","10 4 19",2,5000
QA-SIM-083,Curioso,14,"1 12 11","10 4 19",2,5000
QA-SIM-083,Curioso,15,"8 16 12","10 4 19",2,5000
QA-SIM-083,Curioso,16,"7 3 16","10 4 19",2,5000
QA-SIM-083,Curioso,17,"12 15 11","10 4 19",2,5000
QA-SIM-083,Curioso,18,"13 0 2","10 4 19",2,5000
QA-SIM-083,Curioso,19,"3 6 18","10 4 19",2,5000
QA-SIM-083,Curioso,20,"17 17 8","10 4 19",2,5000
QA-SIM-083,Curioso,21,"3 14 17","10 4 19",2,5000
QA-SIM-083,Curioso,22,"8 9 18","10 4 19",2,5000
QA-SIM-083,Curioso,23,"19 13 14","10 4 19",2,5000
QA-SIM-083,Curioso,24,"5 12 18","10 4 19",2,5000
QA-SIM-083,Curioso,25,"17 15 2","10 4 19",2,5000
QA-SIM-083,Curioso,26,"19 7 15","10 4 19",2,5000
QA-SIM-083,Curioso,27,"18 13 14","10 4 19",2,5000
QA-SIM-083,Curioso,28,"14 3 18","10 4 19",2,5000
QA-SIM-083,Curioso,29,"19 9 0","10 4 19",2,5000
QA-SIM-083,Curioso,30,"3 3 14","10 4 19",2,5000
QA-SIM-083,Curioso,31,"4 14 2","10 4 19",2,5000
QA-SIM-083,Curioso,32,"12 11 6","10 4 19",2,5000
QA-SIM-083,Curioso,33,"10 6 4","10 4 19",2,5000
QA-SIM-083,Curioso,34,"19 19 19","10 4 19",2,5000
QA-SIM-083,Curioso,35,"17 8 17","10 4 19",2,5000
QA-SIM-084,Casual,0,"7 15 14","7 15 14",3,200
QA-SIM-084,Casual,1,"6 10 8","6 7 8",2,1000
QA-SIM-084,Casual,2,"5 0 19","6 7 8",2,1000
QA-SIM-084,Casual,3,"7 1 14","6 7 8",2,1000
QA-SIM-084,Casual,4,"13 4 12","6 7 8",2,1000
QA-SIM-084,Casual,5,"17 19 12","6 7 8",2,1000
QA-SIM-084,Casual,6,"5 13 6","6 7 8",2,1000
QA-SIM-084,Casual,7,"14 3 13","6 7 8",2,1000
QA-SIM-084,Casual,8,"15 5 13","6 7 8",2,1000
QA-SIM-084,Casual,9,"0 19 7","6 7 8",2,1000
QA-SIM-084,Casual,10,"19 4 17","6 7 8",2,1000
QA-SIM-084,Casual,11,"0 0 4","6 7 8",2,1000
QA-SIM-084,Casual,12,"3 10 16","6 7 8",2,1000
QA-SIM-084,Casual,13,"4 3 15","6 7 8",2,1000
QA-SIM-084,Casual,14,"4 3 16","6 7 8",2,1000
QA-SIM-084,Casual,15,"3 13 5","6 7 8",2,1000
QA-SIM-084,Casual,16,"12 15 1","6 7 8",2,1000
QA-SIM-084,Casual,17,"12 4 3","6 7 8",2,1000
QA-SIM-084,Casual,18,"17 8 6","6 7 8",2,1000
QA-SIM-084,Casual,19,"5 4 16","6 7 8",2,1000
QA-SIM-084,Casual,20,"11 7 9","6 7 8",2,1000
QA-SIM-084,Casual,21,"5 9 0","6 7 8",2,1000
QA-SIM-084,Casual,22,"13 3 4","6 7 8",2,1000
QA-SIM-084,Casual,23,"7 7 18","6 7 8",2,1000
QA-SIM-084,Casual,24,"7 3 17","6 7 8",2,1000
QA-SIM-084,Casual,25,"14 1 5","6 7 8",2,1000
QA-SIM-084,Casual,26,"5 8 3","6 7 8",2,1000
QA-SIM-084,Casual,27,"3 2 16","6 7 8",2,1000
QA-SIM-084,Casual,28,"12 18 13","6 7 8",2,1000
QA-SIM-084,Casual,29,"17 18 17","6 7 8",2,1000
QA-SIM-084,Casual,30,"1 18 11","6 7 8",2,1000
QA-SIM-084,Casual,31,"8 15 1","6 7 8",2,1000
QA-SIM-084,Casual,32,"5 16 5","6 7 8",2,1000
QA-SIM-084,Casual,33,"6 3 2","6 7 8",2,1000
QA-SIM-084,Casual,34,"9 11 0","6 7 8",2,1000
QA-SIM-084,Casual,35,"12 2 14","6 7 8",2,1000
QA-SIM-085,Regular,0,"7 19 15","7 19 15",3,500
QA-SIM-085,Regular,1,"16 0 4","11 10 2",0,5000000
QA-SIM-085,Regular,2,"14 15 19","8 15 1",1,10000
QA-SIM-085,Regular,3,"10 4 13","8 15 1",1,10000
QA-SIM-085,Regular,4,"4 18 6","8 15 1",1,10000
QA-SIM-085,Regular,5,"17 0 7","8 15 1",1,10000
QA-SIM-085,Regular,6,"18 16 17","8 15 1",1,10000
QA-SIM-085,Regular,7,"0 7 5","8 15 1",1,10000
QA-SIM-085,Regular,8,"3 18 16","8 15 1",1,10000
QA-SIM-085,Regular,9,"18 15 7","8 15 1",1,10000
QA-SIM-085,Regular,10,"19 9 7","8 15 1",1,10000
QA-SIM-085,Regular,11,"19 9 11","8 15 1",1,10000
QA-SIM-085,Regular,12,"19 11 13","8 15 1",1,10000
QA-SIM-085,Regular,13,"4 16 14","8 15 1",1,10000
QA-SIM-085,Regular,14,"2 0 10","8 15 1",1,10000
QA-SIM-085,Regular,15,"6 10 17","8 15 1",1,10000
QA-SIM-085,Regular,16,"3 9 2","8 15 1",1,10000
QA-SIM-085,Regular,17,"17 6 10","8 15 1",1,10000
QA-SIM-085,Regular,18,"1 16 3","8 15 1",1,10000
QA-SIM-085,Regular,19,"14 17 3","8 15 1",1,10000
QA-SIM-085,Regular,20,"7 9 11","8 15 1",1,10000
QA-SIM-085,Regular,21,"14 17 7","8 15 1",1,10000
QA-SIM-085,Regular,22,"10 10 10","8 15 1",1,10000
QA-SIM-085,Regular,23,"7 16 14","8 15 1",1,10000
QA-SIM-085,Regular,24,"14 18 1","8 15 1",1,10000
QA-SIM-085,Regular,25,"15 17 2","8 15 1",1,10000
QA-SIM-085,Regular,26,"14 10 0","8 15 1",1,10000
QA-SIM-085,Regular,27,"4 17 6","8 15 1",1,10000
QA-SIM-085,Regular,28,"17 7 8","8 15 1",1,10000
QA-SIM-085,Regular,29,"12 16 14","8 15 1",1,10000
QA-SIM-085,Regular,30,"2 10 16","8 15 1",1,10000
QA-SIM-085,Regular,31,"10 15 15","8 15 1",1,10000
QA-SIM-085,Regular,32,"12 10 4","8 15 1",1,10000
QA-SIM-085,Regular,33,"18 2 19","8 15 1",1,10000
QA-SIM-085,Regular,34,"2 0 14","8 15 1",1,10000
QA-SIM-085,Regular,35,"3 10 5","8 15 1",1,10000
QA-SIM-086,Whale,0,"9 3 6","9 3 6",3,60
QA-SIM-086,Whale,1,"13 17 19","7 17 19",2,5000000
QA-SIM-086,Whale,2,"12 8 18","7 17 19",2,5000000
QA-SIM-086,Whale,3,"11 19 17","7 17 19",2,5000000
QA-SIM-086,Whale,4,"5 17 8","7 17 19",2,5000000
QA-SIM-086,Whale,5,"15 14 13","7 17 19",2,5000000
QA-SIM-086,Whale,6,"19 10 6","7 17 19",2,5000000
QA-SIM-086,Whale,7,"13 8 9","7 17 19",2,5000000
QA-SIM-086,Whale,8,"13 14 7","7 17 19",2,5000000
QA-SIM-086,Whale,9,"3 1 7","7 17 19",2,5000000
QA-SIM-086,Whale,10,"17 1 10","7 17 19",2,5000000
QA-SIM-086,Whale,11,"17 2 2","7 17 19",2,5000000
QA-SIM-086,Whale,12,"1 1 7","7 17 19",2,5000000
QA-SIM-086,Whale,13,"10 8 8","7 17 19",2,5000000
QA-SIM-086,Whale,14,"3 14 16","7 17 19",2,5000000
QA-SIM-086,Whale,15,"4 10 13","7 17 19",2,5000000
QA-SIM-086,Whale,16,"11 6 13","7 17 19",2,5000000
QA-SIM-086,Whale,17,"5 7 7","7 17 19",2,5000000
QA-SIM-086,Whale,18,"2 19 6","7 17 19",2,5000000
QA-SIM-086,Whale,19,"16 19 9","7 17 19",2,5000000
QA-SIM-086,Whale,20,"18 1 3","7 17 19",2,5000000
QA-SIM-086,Whale,21,"10 0 6","7 17 19",2,5000000
QA-SIM-086,Whale,22,"9 17 15","7 17 19",2,5000000
QA-SIM-086,Whale,23,"19 5 4","7 17 19",2,5000000
QA-SIM-086,Whale,24,"18 12 9","7 17 19",2,5000000
QA-SIM-086,Whale,25,"2 11 15","7 17 19",2,5000000
QA-SIM-086,Whale,26,"15 18 11","7 17 19",2,5000000
QA-SIM-086,Whale,27,"14 9 15","7 17 19",2,5000000
QA-SIM-086,Whale,28,"17 0 5","7 17 19",2,5000000
QA-SIM-086,Whale,29,"6 10 16","7 17 19",2,5000000
QA-SIM-086,Whale,30,"17 10 0","7 17 19",2,5000000
QA-SIM-086,Whale,31,"19 10 1","7 17 19",2,5000000
QA-SIM-086,Whale,32,"5 18 7","7 17 19",2,5000000
QA-SIM-086,Whale,33,"16 19 11","7 17 19",2,5000000
QA-SIM-086,Whale,34,"1 11 14","7 17 19",2,5000000
QA-SIM-086,Whale,35,"14 12 2","7 17 19",2,5000000
QA-SIM-087,Curioso,0,"17 11 11","17 11 11",3,500
QA-SIM-087,Curioso,1,"18 10 12","18 6 12",2,1000000
QA-SIM-087,Curioso,2,"14 1 3","18 6 12",2,1000000
QA-SIM-087,Curioso,3,"0 12 19","18 6 12",2,1000000
QA-SIM-087,Curioso,4,"10 10 15","18 6 12",2,1000000
QA-SIM-087,Curioso,5,"4 15 4","18 6 12",2,1000000
QA-SIM-087,Curioso,6,"7 10 16","18 6 12",2,1000000
QA-SIM-087,Curioso,7,"18 5 13","18 6 12",2,1000000
QA-SIM-087,Curioso,8,"4 3 17","18 6 12",2,1000000
QA-SIM-087,Curioso,9,"0 9 10","18 6 12",2,1000000
QA-SIM-087,Curioso,10,"3 5 0","18 6 12",2,1000000
QA-SIM-087,Curioso,11,"1 17 1","18 6 12",2,1000000
QA-SIM-087,Curioso,12,"2 19 4","18 6 12",2,1000000
QA-SIM-087,Curioso,13,"2 10 2","18 6 12",2,1000000
QA-SIM-087,Curioso,14,"8 3 14","18 6 12",2,1000000
QA-SIM-087,Curioso,15,"19 4 4","18 6 12",2,1000000
QA-SIM-087,Curioso,16,"6 7 11","18 6 12",2,1000000
QA-SIM-087,Curioso,17,"19 16 19","18 6 12",2,1000000
QA-SIM-087,Curioso,18,"3 16 17","18 6 12",2,1000000
QA-SIM-087,Curioso,19,"4 3 11","18 6 12",2,1000000
QA-SIM-087,Curioso,20,"13 4 3","18 6 12",2,1000000
QA-SIM-087,Curioso,21,"5 6 3","18 6 12",2,1000000
QA-SIM-087,Curioso,22,"1 19 19","18 6 12",2,1000000
QA-SIM-087,Curioso,23,"14 0 16","18 6 12",2,1000000
QA-SIM-087,Curioso,24,"2 7 11","18 6 12",2,1000000
QA-SIM-087,Curioso,25,"2 11 8","18 6 12",2,1000000
QA-SIM-087,Curioso,26,"18 14 11","18 6 12",2,1000000
QA-SIM-087,Curioso,27,"9 12 6","18 6 12",2,1000000
QA-SIM-087,Curioso,28,"14 13 8","18 6 12",2,1000000
QA-SIM-087,Curioso,29,"0 11 3","18 6 12",2,1000000
QA-SIM-087,Curioso,30,"13 12 15","18 6 12",2,1000000
QA-SIM-087,Curioso,31,"13 0 4","18 6 12",2,1000000
QA-SIM-087,Curioso,32,"3 1 17","18 6 12",2,1000000
QA-SIM-087,Curioso,33,"2 11 6","18 6 12",2,1000000
QA-SIM-087,Curioso,34,"16 5 2","18 6 12",2,1000000
QA-SIM-087,Curioso,35,"7 17 17","18 6 12",2,1000000
QA-SIM-088,Casual,0,"1 5 18","1 5 18",3,200
QA-SIM-088,Casual,1,"2 17 8","2 13 8",2,10000
QA-SIM-088,Casual,2,"17 4 7","2 13 8",2,10000
QA-SIM-088,Casual,3,"6 5 11","2 13 8",2,10000
QA-SIM-088,Casual,4,"13 8 18","2 13 8",2,10000
QA-SIM-088,Casual,5,"1 15 3","2 13 8",2,10000
QA-SIM-088,Casual,6,"15 12 11","2 13 8",2,10000
QA-SIM-088,Casual,7,"4 16 14","2 13 8",2,10000
QA-SIM-088,Casual,8,"4 12 6","2 13 8",2,10000
QA-SIM-088,Casual,9,"19 0 10","2 13 8",2,10000
QA-SIM-088,Casual,10,"19 3 10","2 13 8",2,10000
QA-SIM-088,Casual,11,"1 6 15","2 13 8",2,10000
QA-SIM-088,Casual,12,"1 3 5","2 13 8",2,10000
QA-SIM-088,Casual,13,"1 16 5","2 13 8",2,10000
QA-SIM-088,Casual,14,"4 13 0","2 13 8",2,10000
QA-SIM-088,Casual,15,"4 18 9","2 13 8",2,10000
QA-SIM-088,Casual,16,"9 15 7","2 13 8",2,10000
QA-SIM-088,Casual,17,"17 7 7","2 13 8",2,10000
QA-SIM-088,Casual,18,"3 12 2","2 13 8",2,10000
QA-SIM-088,Casual,19,"19 4 16","2 13 8",2,10000
QA-SIM-088,Casual,20,"8 19 5","2 13 8",2,10000
QA-SIM-088,Casual,21,"10 2 1","2 13 8",2,10000
QA-SIM-088,Casual,22,"13 7 7","2 13 8",2,10000
QA-SIM-088,Casual,23,"2 15 5","2 13 8",2,10000
QA-SIM-088,Casual,24,"7 16 19","2 13 8",2,10000
QA-SIM-088,Casual,25,"7 17 16","2 13 8",2,10000
QA-SIM-088,Casual,26,"14 4 11","2 13 8",2,10000
QA-SIM-088,Casual,27,"9 19 15","2 13 8",2,10000
QA-SIM-088,Casual,28,"4 14 16","2 13 8",2,10000
QA-SIM-088,Casual,29,"6 8 7","2 13 8",2,10000
QA-SIM-088,Casual,30,"17 0 5","2 13 8",2,10000
QA-SIM-088,Casual,31,"16 10 4","2 13 8",2,10000
QA-SIM-088,Casual,32,"3 19 1","2 13 8",2,10000
QA-SIM-088,Casual,33,"19 3 1","2 13 8",2,10000
QA-SIM-088,Casual,34,"10 19 13","2 13 8",2,10000
QA-SIM-088,Casual,35,"9 19 15","2 13 8",2,10000
QA-SIM-089,Regular,0,"13 16 8","13 16 8",3,500
QA-SIM-089,Regular,1,"10 6 0","13 11 0",1,1000
QA-SIM-089,Regular,2,"15 5 14","13 11 0",1,1000
QA-SIM-089,Regular,3,"6 8 3","13 11 0",1,1000
QA-SIM-089,Regular,4,"15 6 7","13 11 0",1,1000
QA-SIM-089,Regular,5,"5 13 14","13 11 0",1,1000
QA-SIM-089,Regular,6,"18 9 12","13 11 0",1,1000
QA-SIM-089,Regular,7,"16 1 7","13 11 0",1,1000
QA-SIM-089,Regular,8,"4 16 6","13 11 0",1,1000
QA-SIM-089,Regular,9,"3 15 6","13 11 0",1,1000
QA-SIM-089,Regular,10,"4 5 14","13 11 0",1,1000
QA-SIM-089,Regular,11,"13 3 3","13 11 0",1,1000
QA-SIM-089,Regular,12,"16 6 18","13 11 0",1,1000
QA-SIM-089,Regular,13,"3 2 6","13 11 0",1,1000
QA-SIM-089,Regular,14,"0 0 8","13 11 0",1,1000
QA-SIM-089,Regular,15,"4 0 19","13 11 0",1,1000
QA-SIM-089,Regular,16,"10 15 12","13 11 0",1,1000
QA-SIM-089,Regular,17,"2 2 18","13 11 0",1,1000
QA-SIM-089,Regular,18,"15 2 3","13 11 0",1,1000
QA-SIM-089,Regular,19,"1 15 1","13 11 0",1,1000
QA-SIM-089,Regular,20,"6 14 18","13 11 0",1,1000
QA-SIM-089,Regular,21,"3 4 15","13 11 0",1,1000
QA-SIM-089,Regular,22,"15 12 16","13 11 0",1,1000
QA-SIM-089,Regular,23,"8 3 4","13 11 0",1,1000
QA-SIM-089,Regular,24,"13 8 2","13 11 0",1,1000
QA-SIM-089,Regular,25,"12 16 9","13 11 0",1,1000
QA-SIM-089,Regular,26,"18 12 1","13 11 0",1,1000
QA-SIM-089,Regular,27,"15 11 10","13 11 0",1,1000
QA-SIM-089,Regular,28,"0 1 12","13 11 0",1,1000
QA-SIM-089,Regular,29,"4 3 18","13 11 0",1,1000
QA-SIM-089,Regular,30,"17 12 5","13 11 0",1,1000
QA-SIM-089,Regular,31,"15 18 11","13 11 0",1,1000
QA-SIM-089,Regular,32,"18 12 16","13 11 0",1,1000
QA-SIM-089,Regular,33,"3 10 8","13 11 0",1,1000
QA-SIM-089,Regular,34,"11 0 6","13 11 0",1,1000
QA-SIM-089,Regular,35,"7 14 9","13 11 0",1,1000
QA-SIM-090,Whale,0,"13 14 10","13 14 10",3,60
QA-SIM-090,Whale,1,"14 2 18","14 2 9",2,200
QA-SIM-090,Whale,2,"12 7 2","14 2 9",2,200
QA-SIM-090,Whale,3,"17 12 9","14 2 9",2,200
QA-SIM-090,Whale,4,"19 10 2","14 2 9",2,200
QA-SIM-090,Whale,5,"6 10 7","14 2 9",2,200
QA-SIM-090,Whale,6,"4 6 9","14 2 9",2,200
QA-SIM-090,Whale,7,"16 12 5","14 2 9",2,200
QA-SIM-090,Whale,8,"5 9 12","14 2 9",2,200
QA-SIM-090,Whale,9,"8 0 16","14 2 9",2,200
QA-SIM-090,Whale,10,"2 18 14","14 2 9",2,200
QA-SIM-090,Whale,11,"11 11 8","14 2 9",2,200
QA-SIM-090,Whale,12,"18 7 13","14 2 9",2,200
QA-SIM-090,Whale,13,"6 1 0","14 2 9",2,200
QA-SIM-090,Whale,14,"10 2 14","14 2 9",2,200
QA-SIM-090,Whale,15,"14 8 4","14 2 9",2,200
QA-SIM-090,Whale,16,"3 14 18","14 2 9",2,200
QA-SIM-090,Whale,17,"14 10 9","14 2 9",2,200
QA-SIM-090,Whale,18,"15 17 12","14 2 9",2,200
QA-SIM-090,Whale,19,"14 9 11","14 2 9",2,200
QA-SIM-090,Whale,20,"9 12 15","14 2 9",2,200
QA-SIM-090,Whale,21,"13 18 7","14 2 9",2,200
QA-SIM-090,Whale,22,"13 10 8","14 2 9",2,200
QA-SIM-090,Whale,23,"12 6 7","14 2 9",2,200
QA-SIM-090,Whale,24,"14 1 18","14 2 9",2,200
QA-SIM-090,Whale,25,"4 4 15","14 2 9",2,200
QA-SIM-090,Whale,26,"3 18 1","14 2 9",2,200
QA-SIM-090,Whale,27,"16 10 5","14 2 9",2,200
QA-SIM-090,Whale,28,"8 4 4","14 2 9",2,200
QA-SIM-090,Whale,29,"2 13 9","14 2 9",2,200
QA-SIM-090,Whale,30,"7 5 9","14 2 9",2,200
QA-SIM-090,Whale,31,"15 14 6","14 2 9",2,200
QA-SIM-090,Whale,32,"8 11 16","14 2 9",2,200
QA-SIM-090,Whale,33,"12 18 19","14 2 9",2,200
QA-SIM-090,Whale,34,"9 17 9","14 2 9",2,200
QA-SIM-090,Whale,35,"16 13 17","14 2 9",2,200
QA-SIM-091,Curioso,0,"11 5 0","11 5 0",3,200
QA-SIM-091,Curioso,1,"17 11 12","17 15 12",2,0
QA-SIM-091,Curioso,2,"18 14 14","17 15 12",2,0
QA-SIM-091,Curioso,3,"8 16 13","17 15 12",2,0
QA-SIM-091,Curioso,4,"9 18 11","17 15 12",2,0
QA-SIM-091,Curioso,5,"0 19 9","17 15 12",2,0
QA-SIM-091,Curioso,6,"8 11 18","17 15 12",2,0
QA-SIM-091,Curioso,7,"3 0 3","17 15 12",2,0
QA-SIM-091,Curioso,8,"9 1 8","17 15 12",2,0
QA-SIM-091,Curioso,9,"10 6 2","17 15 12",2,0
QA-SIM-091,Curioso,10,"7 15 8","17 15 12",2,0
QA-SIM-091,Curioso,11,"4 8 7","17 15 12",2,0
QA-SIM-091,Curioso,12,"15 14 15","17 15 12",2,0
QA-SIM-091,Curioso,13,"9 14 19","17 15 12",2,0
QA-SIM-091,Curioso,14,"5 1 3","17 15 12",2,0
QA-SIM-091,Curioso,15,"9 19 18","17 15 12",2,0
QA-SIM-091,Curioso,16,"8 9 15","17 15 12",2,0
QA-SIM-091,Curioso,17,"4 16 0","17 15 12",2,0
QA-SIM-091,Curioso,18,"14 1 15","17 15 12",2,0
QA-SIM-091,Curioso,19,"2 13 16","17 15 12",2,0
QA-SIM-091,Curioso,20,"3 0 17","17 15 12",2,0
QA-SIM-091,Curioso,21,"10 7 8","17 15 12",2,0
QA-SIM-091,Curioso,22,"1 11 8","17 15 12",2,0
QA-SIM-091,Curioso,23,"2 19 11","17 15 12",2,0
QA-SIM-091,Curioso,24,"18 18 11","17 15 12",2,0
QA-SIM-091,Curioso,25,"17 15 18","17 15 12",2,0
QA-SIM-091,Curioso,26,"15 15 11","17 15 12",2,0
QA-SIM-091,Curioso,27,"15 17 19","17 15 12",2,0
QA-SIM-091,Curioso,28,"17 1 18","17 15 12",2,0
QA-SIM-091,Curioso,29,"1 5 14","17 15 12",2,0
QA-SIM-091,Curioso,30,"10 9 10","17 15 12",2,0
QA-SIM-091,Curioso,31,"18 6 7","17 15 12",2,0
QA-SIM-091,Curioso,32,"7 6 9","17 15 12",2,0
QA-SIM-091,Curioso,33,"0 7 9","17 15 12",2,0
QA-SIM-091,Curioso,34,"0 3 15","17 15 12",2,0
QA-SIM-091,Curioso,35,"6 3 3","17 15 12",2,0
QA-SIM-092,Casual,0,"0 17 19","0 17 19",3,200
QA-SIM-092,Casual,1,"6 16 7","6 0 7",2,0
QA-SIM-092,Casual,2,"9 8 16","6 0 7",2,0
QA-SIM-092,Casual,3,"10 11 0","6 0 7",2,0
QA-SIM-092,Casual,4,"7 9 2","6 0 7",2,0
QA-SIM-092,Casual,5,"6 14 11","6 0 7",2,0
QA-SIM-092,Casual,6,"9 14 16","6 0 7",2,0
QA-SIM-092,Casual,7,"4 2 10","6 0 7",2,0
QA-SIM-092,Casual,8,"9 18 17","6 0 7",2,0
QA-SIM-092,Casual,9,"8 9 18","6 0 7",2,0
QA-SIM-092,Casual,10,"2 12 3","6 0 7",2,0
QA-SIM-092,Casual,11,"19 3 19","6 0 7",2,0
QA-SIM-092,Casual,12,"13 19 15","6 0 7",2,0
QA-SIM-092,Casual,13,"12 18 7","6 0 7",2,0
QA-SIM-092,Casual,14,"15 8 5","6 0 7",2,0
QA-SIM-092,Casual,15,"13 13 9","6 0 7",2,0
QA-SIM-092,Casual,16,"7 11 0","6 0 7",2,0
QA-SIM-092,Casual,17,"4 2 16","6 0 7",2,0
QA-SIM-092,Casual,18,"13 7 13","6 0 7",2,0
QA-SIM-092,Casual,19,"15 9 11","6 0 7",2,0
QA-SIM-092,Casual,20,"18 3 5","6 0 7",2,0
QA-SIM-092,Casual,21,"17 16 15","6 0 7",2,0
QA-SIM-092,Casual,22,"15 17 18","6 0 7",2,0
QA-SIM-092,Casual,23,"4 17 7","6 0 7",2,0
QA-SIM-092,Casual,24,"16 14 4","6 0 7",2,0
QA-SIM-092,Casual,25,"0 2 0","6 0 7",2,0
QA-SIM-092,Casual,26,"16 13 16","6 0 7",2,0
QA-SIM-092,Casual,27,"16 11 10","6 0 7",2,0
QA-SIM-092,Casual,28,"14 0 12","6 0 7",2,0
QA-SIM-092,Casual,29,"2 5 5","6 0 7",2,0
QA-SIM-092,Casual,30,"8 16 2","6 0 7",2,0
QA-SIM-092,Casual,31,"4 0 15","6 0 7",2,0
QA-SIM-092,Casual,32,"15 17 18","6 0 7",2,0
QA-SIM-092,Casual,33,"2 5 18","6 0 7",2,0
QA-SIM-092,Casual,34,"16 14 12","6 0 7",2,0
QA-SIM-092,Casual,35,"4 7 18","6 0 7",2,0
QA-SIM-093,Regular,0,"4 4 4","4 4 4",3,500
QA-SIM-093,Regular,1,"2 19 6","1 18 7",0,0
QA-SIM-093,Regular,2,"11 5 10","11 5 10",3,200
QA-SIM-093,Regular,3,"9 6 1","0 6 1",2,500000
QA-SIM-093,Regular,4,"3 16 17","0 6 1",2,500000
QA-SIM-093,Regular,5,"17 16 17","0 6 1",2,500000
QA-SIM-093,Regular,6,"11 4 8","0 6 1",2,500000
QA-SIM-093,Regular,7,"9 14 19","0 6 1",2,500000
QA-SIM-093,Regular,8,"5 18 9","0 6 1",2,500000
QA-SIM-093,Regular,9,"11 9 1","0 6 1",2,500000
QA-SIM-093,Regular,10,"3 6 10","0 6 1",2,500000
QA-SIM-093,Regular,11,"4 6 2","0 6 1",2,500000
QA-SIM-093,Regular,12,"1 5 5","0 6 1",2,500000
QA-SIM-093,Regular,13,"0 17 17","0 6 1",2,500000
QA-SIM-093,Regular,14,"12 10 12","0 6 1",2,500000
QA-SIM-093,Regular,15,"10 5 7","0 6 1",2,500000
QA-SIM-093,Regular,16,"4 7 14","0 6 1",2,500000
QA-SIM-093,Regular,17,"15 10 8","0 6 1",2,500000
QA-SIM-093,Regular,18,"18 18 7","0 6 1",2,500000
QA-SIM-093,Regular,19,"11 13 9","0 6 1",2,500000
QA-SIM-093,Regular,20,"17 16 18","0 6 1",2,500000
QA-SIM-093,Regular,21,"17 7 6","0 6 1",2,500000
QA-SIM-093,Regular,22,"5 7 5","0 6 1",2,500000
QA-SIM-093,Regular,23,"0 12 8","0 6 1",2,500000
QA-SIM-093,Regular,24,"5 12 18","0 6 1",2,500000
QA-SIM-093,Regular,25,"3 0 14","0 6 1",2,500000
QA-SIM-093,Regular,26,"10 5 6","0 6 1",2,500000
QA-SIM-093,Regular,27,"5 8 4","0 6 1",2,500000
QA-SIM-093,Regular,28,"1 19 18","0 6 1",2,500000
QA-SIM-093,Regular,29,"4 6 10","0 6 1",2,500000
QA-SIM-093,Regular,30,"5 13 6","0 6 1",2,500000
QA-SIM-093,Regular,31,"17 3 0","0 6 1",2,500000
QA-SIM-093,Regular,32,"0 0 13","0 6 1",2,500000
QA-SIM-093,Regular,33,"18 17 19","0 6 1",2,500000
QA-SIM-093,Regular,34,"2 2 15","0 6 1",2,500000
QA-SIM-093,Regular,35,"9 1 8","0 6 1",2,500000
QA-SIM-094,Whale,0,"18 15 0","18 15 0",3,500
QA-SIM-094,Whale,1,"18 10 3","18 12 3",2,5000
QA-SIM-094,Whale,2,"14 13 9","18 12 3",2,5000
QA-SIM-094,Whale,3,"6 2 16","18 12 3",2,5000
QA-SIM-094,Whale,4,"19 7 15","18 12 3",2,5000
QA-SIM-094,Whale,5,"2 7 6","18 12 3",2,5000
QA-SIM-094,Whale,6,"16 1 0","18 12 3",2,5000
QA-SIM-094,Whale,7,"15 6 16","18 12 3",2,5000
QA-SIM-094,Whale,8,"12 10 8","18 12 3",2,5000
QA-SIM-094,Whale,9,"14 16 0","18 12 3",2,5000
QA-SIM-094,Whale,10,"15 11 15","18 12 3",2,5000
QA-SIM-094,Whale,11,"7 0 17","18 12 3",2,5000
QA-SIM-094,Whale,12,"0 8 9","18 12 3",2,5000
QA-SIM-094,Whale,13,"3 4 19","18 12 3",2,5000
QA-SIM-094,Whale,14,"4 4 0","18 12 3",2,5000
QA-SIM-094,Whale,15,"17 3 15","18 12 3",2,5000
QA-SIM-094,Whale,16,"6 3 3","18 12 3",2,5000
QA-SIM-094,Whale,17,"7 7 12","18 12 3",2,5000
QA-SIM-094,Whale,18,"19 5 11","18 12 3",2,5000
QA-SIM-094,Whale,19,"11 14 6","18 12 3",2,5000
QA-SIM-094,Whale,20,"0 17 15","18 12 3",2,5000
QA-SIM-094,Whale,21,"14 7 18","18 12 3",2,5000
QA-SIM-094,Whale,22,"5 13 5","18 12 3",2,5000
QA-SIM-094,Whale,23,"6 15 8","18 12 3",2,5000
QA-SIM-094,Whale,24,"7 7 18","18 12 3",2,5000
